"valor","unidad","vigenciadesde","vigenciahasta"
"3216.55","COP","2018-12-20T00:00:00.000","2018-12-20T00:00:00.000"
"3198.45","COP","2018-12-19T00:00:00.000","2018-12-19T00:00:00.000"
"3188.66","COP","2018-12-18T00:00:00.000","2018-12-18T00:00:00.000"
"3196.3","COP","2018-12-15T00:00:00.000","2018-12-17T00:00:00.000"
"3178.4","COP","2018-12-14T00:00:00.000","2018-12-14T00:00:00.000"
"3169.36","COP","2018-12-13T00:00:00.000","2018-12-13T00:00:00.000"
"3184.7","COP","2018-12-12T00:00:00.000","2018-12-12T00:00:00.000"
"3176.12","COP","2018-12-11T00:00:00.000","2018-12-11T00:00:00.000"
"3153.29","COP","2018-12-08T00:00:00.000","2018-12-10T00:00:00.000"
"3187.86","COP","2018-12-07T00:00:00.000","2018-12-07T00:00:00.000"
"3162.29","COP","2018-12-06T00:00:00.000","2018-12-06T00:00:00.000"
"3174.11","COP","2018-12-05T00:00:00.000","2018-12-05T00:00:00.000"
"3196.15","COP","2018-12-04T00:00:00.000","2018-12-04T00:00:00.000"
"3235.27","COP","2018-12-01T00:00:00.000","2018-12-03T00:00:00.000"
"3240.02","COP","2018-11-30T00:00:00.000","2018-11-30T00:00:00.000"
"3274.47","COP","2018-11-29T00:00:00.000","2018-11-29T00:00:00.000"
"3250.56","COP","2018-11-28T00:00:00.000","2018-11-28T00:00:00.000"
"3240.65","COP","2018-11-27T00:00:00.000","2018-11-27T00:00:00.000"
"3223.95","COP","2018-11-24T00:00:00.000","2018-11-26T00:00:00.000"
"3196.26","COP","2018-11-22T00:00:00.000","2018-11-23T00:00:00.000"
"3189.51","COP","2018-11-21T00:00:00.000","2018-11-21T00:00:00.000"
"3178.81","COP","2018-11-20T00:00:00.000","2018-11-20T00:00:00.000"
"3173.59","COP","2018-11-17T00:00:00.000","2018-11-19T00:00:00.000"
"3198.29","COP","2018-11-16T00:00:00.000","2018-11-16T00:00:00.000"
"3194.7","COP","2018-11-15T00:00:00.000","2018-11-15T00:00:00.000"
"3197.2","COP","2018-11-14T00:00:00.000","2018-11-14T00:00:00.000"
"3176.89","COP","2018-11-10T00:00:00.000","2018-11-13T00:00:00.000"
"3145.39","COP","2018-11-09T00:00:00.000","2018-11-09T00:00:00.000"
"3140.25","COP","2018-11-08T00:00:00.000","2018-11-08T00:00:00.000"
"3154.55","COP","2018-11-07T00:00:00.000","2018-11-07T00:00:00.000"
"3177.57","COP","2018-11-03T00:00:00.000","2018-11-06T00:00:00.000"
"3193.8","COP","2018-11-02T00:00:00.000","2018-11-02T00:00:00.000"
"3219.85","COP","2018-11-01T00:00:00.000","2018-11-01T00:00:00.000"
"3202.44","COP","2018-10-31T00:00:00.000","2018-10-31T00:00:00.000"
"3188.69","COP","2018-10-30T00:00:00.000","2018-10-30T00:00:00.000"
"3185.26","COP","2018-10-27T00:00:00.000","2018-10-29T00:00:00.000"
"3167.18","COP","2018-10-26T00:00:00.000","2018-10-26T00:00:00.000"
"3149.7","COP","2018-10-25T00:00:00.000","2018-10-25T00:00:00.000"
"3110.2","COP","2018-10-24T00:00:00.000","2018-10-24T00:00:00.000"
"3087.58","COP","2018-10-23T00:00:00.000","2018-10-23T00:00:00.000"
"3079.88","COP","2018-10-20T00:00:00.000","2018-10-22T00:00:00.000"
"3088.47","COP","2018-10-19T00:00:00.000","2018-10-19T00:00:00.000"
"3056.37","COP","2018-10-18T00:00:00.000","2018-10-18T00:00:00.000"
"3055.93","COP","2018-10-17T00:00:00.000","2018-10-17T00:00:00.000"
"3088.78","COP","2018-10-13T00:00:00.000","2018-10-16T00:00:00.000"
"3087.34","COP","2018-10-12T00:00:00.000","2018-10-12T00:00:00.000"
"3090.3","COP","2018-10-11T00:00:00.000","2018-10-11T00:00:00.000"
"3057.55","COP","2018-10-10T00:00:00.000","2018-10-10T00:00:00.000"
"3031.31","COP","2018-10-06T00:00:00.000","2018-10-09T00:00:00.000"
"3028.16","COP","2018-10-05T00:00:00.000","2018-10-05T00:00:00.000"
"3012.65","COP","2018-10-04T00:00:00.000","2018-10-04T00:00:00.000"
"3005.5","COP","2018-10-03T00:00:00.000","2018-10-03T00:00:00.000"
"2993.74","COP","2018-10-02T00:00:00.000","2018-10-02T00:00:00.000"
"2972.18","COP","2018-09-29T00:00:00.000","2018-10-01T00:00:00.000"
"2989.58","COP","2018-09-28T00:00:00.000","2018-09-28T00:00:00.000"
"3000.14","COP","2018-09-27T00:00:00.000","2018-09-27T00:00:00.000"
"3001.88","COP","2018-09-26T00:00:00.000","2018-09-26T00:00:00.000"
"2991.9","COP","2018-09-25T00:00:00.000","2018-09-25T00:00:00.000"
"3006.96","COP","2018-09-22T00:00:00.000","2018-09-24T00:00:00.000"
"3014.18","COP","2018-09-21T00:00:00.000","2018-09-21T00:00:00.000"
"3018.63","COP","2018-09-20T00:00:00.000","2018-09-20T00:00:00.000"
"3007.03","COP","2018-09-19T00:00:00.000","2018-09-19T00:00:00.000"
"3013.38","COP","2018-09-18T00:00:00.000","2018-09-18T00:00:00.000"
"3026.05","COP","2018-09-15T00:00:00.000","2018-09-17T00:00:00.000"
"3019.38","COP","2018-09-14T00:00:00.000","2018-09-14T00:00:00.000"
"3055.01","COP","2018-09-13T00:00:00.000","2018-09-13T00:00:00.000"
"3087.73","COP","2018-09-12T00:00:00.000","2018-09-12T00:00:00.000"
"3069.49","COP","2018-09-11T00:00:00.000","2018-09-11T00:00:00.000"
"3070.15","COP","2018-09-08T00:00:00.000","2018-09-10T00:00:00.000"
"3089.47","COP","2018-09-07T00:00:00.000","2018-09-07T00:00:00.000"
"3100.37","COP","2018-09-06T00:00:00.000","2018-09-06T00:00:00.000"
"3088.47","COP","2018-09-05T00:00:00.000","2018-09-05T00:00:00.000"
"3053.14","COP","2018-09-01T00:00:00.000","2018-09-04T00:00:00.000"
"3027.39","COP","2018-08-31T00:00:00.000","2018-08-31T00:00:00.000"
"2999.57","COP","2018-08-30T00:00:00.000","2018-08-30T00:00:00.000"
"2966.0","COP","2018-08-29T00:00:00.000","2018-08-29T00:00:00.000"
"2934.31","COP","2018-08-28T00:00:00.000","2018-08-28T00:00:00.000"
"2958.45","COP","2018-08-25T00:00:00.000","2018-08-27T00:00:00.000"
"2980.64","COP","2018-08-24T00:00:00.000","2018-08-24T00:00:00.000"
"2965.45","COP","2018-08-23T00:00:00.000","2018-08-23T00:00:00.000"
"2990.78","COP","2018-08-22T00:00:00.000","2018-08-22T00:00:00.000"
"3024.02","COP","2018-08-18T00:00:00.000","2018-08-21T00:00:00.000"
"3019.55","COP","2018-08-17T00:00:00.000","2018-08-17T00:00:00.000"
"3046.76","COP","2018-08-16T00:00:00.000","2018-08-16T00:00:00.000"
"3002.66","COP","2018-08-15T00:00:00.000","2018-08-15T00:00:00.000"
"2983.93","COP","2018-08-14T00:00:00.000","2018-08-14T00:00:00.000"
"2940.95","COP","2018-08-11T00:00:00.000","2018-08-13T00:00:00.000"
"2919.44","COP","2018-08-10T00:00:00.000","2018-08-10T00:00:00.000"
"2908.9","COP","2018-08-09T00:00:00.000","2018-08-09T00:00:00.000"
"2898.86","COP","2018-08-07T00:00:00.000","2018-08-08T00:00:00.000"
"2898.99","COP","2018-08-04T00:00:00.000","2018-08-06T00:00:00.000"
"2904.9","COP","2018-08-03T00:00:00.000","2018-08-03T00:00:00.000"
"2892.62","COP","2018-08-02T00:00:00.000","2018-08-02T00:00:00.000"
"2886.8","COP","2018-08-01T00:00:00.000","2018-08-01T00:00:00.000"
"2875.72","COP","2018-07-31T00:00:00.000","2018-07-31T00:00:00.000"
"2880.79","COP","2018-07-28T00:00:00.000","2018-07-30T00:00:00.000"
"2886.21","COP","2018-07-27T00:00:00.000","2018-07-27T00:00:00.000"
"2882.84","COP","2018-07-26T00:00:00.000","2018-07-26T00:00:00.000"
"2898.36","COP","2018-07-25T00:00:00.000","2018-07-25T00:00:00.000"
"2897.73","COP","2018-07-24T00:00:00.000","2018-07-24T00:00:00.000"
"2883.81","COP","2018-07-20T00:00:00.000","2018-07-23T00:00:00.000"
"2876.93","COP","2018-07-19T00:00:00.000","2018-07-19T00:00:00.000"
"2878.28","COP","2018-07-18T00:00:00.000","2018-07-18T00:00:00.000"
"2868.96","COP","2018-07-17T00:00:00.000","2018-07-17T00:00:00.000"
"2861.7","COP","2018-07-14T00:00:00.000","2018-07-16T00:00:00.000"
"2882.02","COP","2018-07-13T00:00:00.000","2018-07-13T00:00:00.000"
"2880.1","COP","2018-07-12T00:00:00.000","2018-07-12T00:00:00.000"
"2872.62","COP","2018-07-11T00:00:00.000","2018-07-11T00:00:00.000"
"2881.09","COP","2018-07-10T00:00:00.000","2018-07-10T00:00:00.000"
"2867.94","COP","2018-07-07T00:00:00.000","2018-07-09T00:00:00.000"
"2885.53","COP","2018-07-06T00:00:00.000","2018-07-06T00:00:00.000"
"2909.83","COP","2018-07-04T00:00:00.000","2018-07-05T00:00:00.000"
"2930.8","COP","2018-06-30T00:00:00.000","2018-07-03T00:00:00.000"
"2945.09","COP","2018-06-29T00:00:00.000","2018-06-29T00:00:00.000"
"2934.91","COP","2018-06-28T00:00:00.000","2018-06-28T00:00:00.000"
"2924.1","COP","2018-06-27T00:00:00.000","2018-06-27T00:00:00.000"
"2927.67","COP","2018-06-26T00:00:00.000","2018-06-26T00:00:00.000"
"2918.22","COP","2018-06-23T00:00:00.000","2018-06-25T00:00:00.000"
"2944.82","COP","2018-06-22T00:00:00.000","2018-06-22T00:00:00.000"
"2916.49","COP","2018-06-21T00:00:00.000","2018-06-21T00:00:00.000"
"2931.78","COP","2018-06-20T00:00:00.000","2018-06-20T00:00:00.000"
"2919.14","COP","2018-06-19T00:00:00.000","2018-06-19T00:00:00.000"
"2890.06","COP","2018-06-16T00:00:00.000","2018-06-18T00:00:00.000"
"2859.78","COP","2018-06-15T00:00:00.000","2018-06-15T00:00:00.000"
"2859.17","COP","2018-06-14T00:00:00.000","2018-06-14T00:00:00.000"
"2857.11","COP","2018-06-13T00:00:00.000","2018-06-13T00:00:00.000"
"2855.8","COP","2018-06-09T00:00:00.000","2018-06-12T00:00:00.000"
"2835.78","COP","2018-06-08T00:00:00.000","2018-06-08T00:00:00.000"
"2828.42","COP","2018-06-07T00:00:00.000","2018-06-07T00:00:00.000"
"2865.37","COP","2018-06-06T00:00:00.000","2018-06-06T00:00:00.000"
"2868.22","COP","2018-06-02T00:00:00.000","2018-06-05T00:00:00.000"
"2889.32","COP","2018-06-01T00:00:00.000","2018-06-01T00:00:00.000"
"2879.32","COP","2018-05-31T00:00:00.000","2018-05-31T00:00:00.000"
"2893.82","COP","2018-05-30T00:00:00.000","2018-05-30T00:00:00.000"
"2887.16","COP","2018-05-26T00:00:00.000","2018-05-29T00:00:00.000"
"2863.12","COP","2018-05-25T00:00:00.000","2018-05-25T00:00:00.000"
"2863.24","COP","2018-05-24T00:00:00.000","2018-05-24T00:00:00.000"
"2851.42","COP","2018-05-23T00:00:00.000","2018-05-23T00:00:00.000"
"2897.37","COP","2018-05-22T00:00:00.000","2018-05-22T00:00:00.000"
"2925.67","COP","2018-05-19T00:00:00.000","2018-05-21T00:00:00.000"
"2886.23","COP","2018-05-18T00:00:00.000","2018-05-18T00:00:00.000"
"2865.37","COP","2018-05-17T00:00:00.000","2018-05-17T00:00:00.000"
"2889.87","COP","2018-05-16T00:00:00.000","2018-05-16T00:00:00.000"
"2824.05","COP","2018-05-12T00:00:00.000","2018-05-15T00:00:00.000"
"2822.37","COP","2018-05-11T00:00:00.000","2018-05-11T00:00:00.000"
"2859.51","COP","2018-05-10T00:00:00.000","2018-05-10T00:00:00.000"
"2866.0","COP","2018-05-09T00:00:00.000","2018-05-09T00:00:00.000"
"2817.2","COP","2018-05-08T00:00:00.000","2018-05-08T00:00:00.000"
"2843.41","COP","2018-05-05T00:00:00.000","2018-05-07T00:00:00.000"
"2857.85","COP","2018-05-04T00:00:00.000","2018-05-04T00:00:00.000"
"2831.99","COP","2018-05-03T00:00:00.000","2018-05-03T00:00:00.000"
"2809.92","COP","2018-05-01T00:00:00.000","2018-05-02T00:00:00.000"
"2806.28","COP","2018-04-28T00:00:00.000","2018-04-30T00:00:00.000"
"2812.83","COP","2018-04-27T00:00:00.000","2018-04-27T00:00:00.000"
"2820.29","COP","2018-04-26T00:00:00.000","2018-04-26T00:00:00.000"
"2785.22","COP","2018-04-25T00:00:00.000","2018-04-25T00:00:00.000"
"2799.45","COP","2018-04-24T00:00:00.000","2018-04-24T00:00:00.000"
"2757.96","COP","2018-04-21T00:00:00.000","2018-04-23T00:00:00.000"
"2724.47","COP","2018-04-20T00:00:00.000","2018-04-20T00:00:00.000"
"2705.64","COP","2018-04-19T00:00:00.000","2018-04-19T00:00:00.000"
"2725.66","COP","2018-04-18T00:00:00.000","2018-04-18T00:00:00.000"
"2726.47","COP","2018-04-17T00:00:00.000","2018-04-17T00:00:00.000"
"2705.34","COP","2018-04-14T00:00:00.000","2018-04-16T00:00:00.000"
"2710.03","COP","2018-04-13T00:00:00.000","2018-04-13T00:00:00.000"
"2733.24","COP","2018-04-12T00:00:00.000","2018-04-12T00:00:00.000"
"2767.82","COP","2018-04-11T00:00:00.000","2018-04-11T00:00:00.000"
"2781.95","COP","2018-04-10T00:00:00.000","2018-04-10T00:00:00.000"
"2791.88","COP","2018-04-07T00:00:00.000","2018-04-09T00:00:00.000"
"2787.36","COP","2018-04-06T00:00:00.000","2018-04-06T00:00:00.000"
"2791.57","COP","2018-04-05T00:00:00.000","2018-04-05T00:00:00.000"
"2778.27","COP","2018-04-04T00:00:00.000","2018-04-04T00:00:00.000"
"2792.96","COP","2018-04-03T00:00:00.000","2018-04-03T00:00:00.000"
"2780.47","COP","2018-03-29T00:00:00.000","2018-04-02T00:00:00.000"
"2780.04","COP","2018-03-28T00:00:00.000","2018-03-28T00:00:00.000"
"2816.33","COP","2018-03-27T00:00:00.000","2018-03-27T00:00:00.000"
"2849.01","COP","2018-03-24T00:00:00.000","2018-03-26T00:00:00.000"
"2857.88","COP","2018-03-23T00:00:00.000","2018-03-23T00:00:00.000"
"2850.69","COP","2018-03-22T00:00:00.000","2018-03-22T00:00:00.000"
"2866.92","COP","2018-03-21T00:00:00.000","2018-03-21T00:00:00.000"
"2852.48","COP","2018-03-17T00:00:00.000","2018-03-20T00:00:00.000"
"2850.04","COP","2018-03-16T00:00:00.000","2018-03-16T00:00:00.000"
"2845.76","COP","2018-03-15T00:00:00.000","2018-03-15T00:00:00.000"
"2848.38","COP","2018-03-14T00:00:00.000","2018-03-14T00:00:00.000"
"2851.84","COP","2018-03-13T00:00:00.000","2018-03-13T00:00:00.000"
"2866.93","COP","2018-03-10T00:00:00.000","2018-03-12T00:00:00.000"
"2871.36","COP","2018-03-09T00:00:00.000","2018-03-09T00:00:00.000"
"2858.88","COP","2018-03-08T00:00:00.000","2018-03-08T00:00:00.000"
"2845.05","COP","2018-03-07T00:00:00.000","2018-03-07T00:00:00.000"
"2859.09","COP","2018-03-06T00:00:00.000","2018-03-06T00:00:00.000"
"2879.15","COP","2018-03-03T00:00:00.000","2018-03-05T00:00:00.000"
"2879.05","COP","2018-03-02T00:00:00.000","2018-03-02T00:00:00.000"
"2867.94","COP","2018-03-01T00:00:00.000","2018-03-01T00:00:00.000"
"2855.93","COP","2018-02-28T00:00:00.000","2018-02-28T00:00:00.000"
"2849.91","COP","2018-02-27T00:00:00.000","2018-02-27T00:00:00.000"
"2849.59","COP","2018-02-24T00:00:00.000","2018-02-26T00:00:00.000"
"2877.04","COP","2018-02-23T00:00:00.000","2018-02-23T00:00:00.000"
"2877.94","COP","2018-02-22T00:00:00.000","2018-02-22T00:00:00.000"
"2862.01","COP","2018-02-21T00:00:00.000","2018-02-21T00:00:00.000"
"2853.16","COP","2018-02-17T00:00:00.000","2018-02-20T00:00:00.000"
"2851.74","COP","2018-02-16T00:00:00.000","2018-02-16T00:00:00.000"
"2895.79","COP","2018-02-15T00:00:00.000","2018-02-15T00:00:00.000"
"2904.71","COP","2018-02-14T00:00:00.000","2018-02-14T00:00:00.000"
"2904.29","COP","2018-02-13T00:00:00.000","2018-02-13T00:00:00.000"
"2908.7","COP","2018-02-10T00:00:00.000","2018-02-12T00:00:00.000"
"2862.78","COP","2018-02-09T00:00:00.000","2018-02-09T00:00:00.000"
"2830.89","COP","2018-02-08T00:00:00.000","2018-02-08T00:00:00.000"
"2844.83","COP","2018-02-07T00:00:00.000","2018-02-07T00:00:00.000"
"2843.6","COP","2018-02-06T00:00:00.000","2018-02-06T00:00:00.000"
"2832.13","COP","2018-02-03T00:00:00.000","2018-02-05T00:00:00.000"
"2806.67","COP","2018-02-02T00:00:00.000","2018-02-02T00:00:00.000"
"2835.05","COP","2018-02-01T00:00:00.000","2018-02-01T00:00:00.000"
"2844.14","COP","2018-01-31T00:00:00.000","2018-01-31T00:00:00.000"
"2842.67","COP","2018-01-30T00:00:00.000","2018-01-30T00:00:00.000"
"2805.12","COP","2018-01-27T00:00:00.000","2018-01-29T00:00:00.000"
"2783.13","COP","2018-01-26T00:00:00.000","2018-01-26T00:00:00.000"
"2820.53","COP","2018-01-25T00:00:00.000","2018-01-25T00:00:00.000"
"2858.5","COP","2018-01-24T00:00:00.000","2018-01-24T00:00:00.000"
"2854.2","COP","2018-01-23T00:00:00.000","2018-01-23T00:00:00.000"
"2851.75","COP","2018-01-20T00:00:00.000","2018-01-22T00:00:00.000"
"2836.85","COP","2018-01-19T00:00:00.000","2018-01-19T00:00:00.000"
"2851.13","COP","2018-01-18T00:00:00.000","2018-01-18T00:00:00.000"
"2868.03","COP","2018-01-17T00:00:00.000","2018-01-17T00:00:00.000"
"2855.86","COP","2018-01-13T00:00:00.000","2018-01-16T00:00:00.000"
"2865.79","COP","2018-01-12T00:00:00.000","2018-01-12T00:00:00.000"
"2895.69","COP","2018-01-11T00:00:00.000","2018-01-11T00:00:00.000"
"2914.37","COP","2018-01-10T00:00:00.000","2018-01-10T00:00:00.000"
"2898.32","COP","2018-01-06T00:00:00.000","2018-01-09T00:00:00.000"
"2885.76","COP","2018-01-05T00:00:00.000","2018-01-05T00:00:00.000"
"2908.68","COP","2018-01-04T00:00:00.000","2018-01-04T00:00:00.000"
"2940.94","COP","2018-01-03T00:00:00.000","2018-01-03T00:00:00.000"
"2984.0","COP","2017-12-29T00:00:00.000","2018-01-02T00:00:00.000"
"2971.63","COP","2017-12-28T00:00:00.000","2017-12-28T00:00:00.000"
"2962.26","COP","2017-12-27T00:00:00.000","2017-12-27T00:00:00.000"
"2962.14","COP","2017-12-23T00:00:00.000","2017-12-26T00:00:00.000"
"2963.58","COP","2017-12-22T00:00:00.000","2017-12-22T00:00:00.000"
"2965.77","COP","2017-12-21T00:00:00.000","2017-12-21T00:00:00.000"
"2972.05","COP","2017-12-20T00:00:00.000","2017-12-20T00:00:00.000"
"2975.59","COP","2017-12-19T00:00:00.000","2017-12-19T00:00:00.000"
"2996.61","COP","2017-12-16T00:00:00.000","2017-12-18T00:00:00.000"
"2999.07","COP","2017-12-15T00:00:00.000","2017-12-15T00:00:00.000"
"3015.41","COP","2017-12-14T00:00:00.000","2017-12-14T00:00:00.000"
"3029.75","COP","2017-12-13T00:00:00.000","2017-12-13T00:00:00.000"
"3013.99","COP","2017-12-12T00:00:00.000","2017-12-12T00:00:00.000"
"3016.18","COP","2017-12-08T00:00:00.000","2017-12-11T00:00:00.000"
"3007.07","COP","2017-12-07T00:00:00.000","2017-12-07T00:00:00.000"
"2996.53","COP","2017-12-06T00:00:00.000","2017-12-06T00:00:00.000"
"2993.49","COP","2017-12-05T00:00:00.000","2017-12-05T00:00:00.000"
"3005.76","COP","2017-12-02T00:00:00.000","2017-12-04T00:00:00.000"
"3006.04","COP","2017-12-01T00:00:00.000","2017-12-01T00:00:00.000"
"3006.09","COP","2017-11-30T00:00:00.000","2017-11-30T00:00:00.000"
"3003.94","COP","2017-11-29T00:00:00.000","2017-11-29T00:00:00.000"
"2986.84","COP","2017-11-28T00:00:00.000","2017-11-28T00:00:00.000"
"2976.39","COP","2017-11-25T00:00:00.000","2017-11-27T00:00:00.000"
"2982.73","COP","2017-11-23T00:00:00.000","2017-11-24T00:00:00.000"
"3001.07","COP","2017-11-22T00:00:00.000","2017-11-22T00:00:00.000"
"3011.32","COP","2017-11-21T00:00:00.000","2017-11-21T00:00:00.000"
"3003.19","COP","2017-11-18T00:00:00.000","2017-11-20T00:00:00.000"
"3015.79","COP","2017-11-17T00:00:00.000","2017-11-17T00:00:00.000"
"3023.88","COP","2017-11-16T00:00:00.000","2017-11-16T00:00:00.000"
"3016.7","COP","2017-11-15T00:00:00.000","2017-11-15T00:00:00.000"
"3004.88","COP","2017-11-11T00:00:00.000","2017-11-14T00:00:00.000"
"3015.52","COP","2017-11-10T00:00:00.000","2017-11-10T00:00:00.000"
"3017.78","COP","2017-11-09T00:00:00.000","2017-11-09T00:00:00.000"
"3026.94","COP","2017-11-08T00:00:00.000","2017-11-08T00:00:00.000"
"3055.57","COP","2017-11-04T00:00:00.000","2017-11-07T00:00:00.000"
"3054.38","COP","2017-11-03T00:00:00.000","2017-11-03T00:00:00.000"
"3038.56","COP","2017-11-02T00:00:00.000","2017-11-02T00:00:00.000"
"3039.19","COP","2017-11-01T00:00:00.000","2017-11-01T00:00:00.000"
"3011.44","COP","2017-10-31T00:00:00.000","2017-10-31T00:00:00.000"
"3009.85","COP","2017-10-28T00:00:00.000","2017-10-30T00:00:00.000"
"3008.8","COP","2017-10-27T00:00:00.000","2017-10-27T00:00:00.000"
"2989.39","COP","2017-10-26T00:00:00.000","2017-10-26T00:00:00.000"
"2971.36","COP","2017-10-25T00:00:00.000","2017-10-25T00:00:00.000"
"2947.69","COP","2017-10-24T00:00:00.000","2017-10-24T00:00:00.000"
"2936.66","COP","2017-10-21T00:00:00.000","2017-10-23T00:00:00.000"
"2921.92","COP","2017-10-20T00:00:00.000","2017-10-20T00:00:00.000"
"2935.66","COP","2017-10-19T00:00:00.000","2017-10-19T00:00:00.000"
"2944.27","COP","2017-10-18T00:00:00.000","2017-10-18T00:00:00.000"
"2932.05","COP","2017-10-14T00:00:00.000","2017-10-17T00:00:00.000"
"2949.69","COP","2017-10-13T00:00:00.000","2017-10-13T00:00:00.000"
"2953.77","COP","2017-10-12T00:00:00.000","2017-10-12T00:00:00.000"
"2947.06","COP","2017-10-11T00:00:00.000","2017-10-11T00:00:00.000"
"2942.19","COP","2017-10-07T00:00:00.000","2017-10-10T00:00:00.000"
"2926.82","COP","2017-10-06T00:00:00.000","2017-10-06T00:00:00.000"
"2945.59","COP","2017-10-05T00:00:00.000","2017-10-05T00:00:00.000"
"2953.81","COP","2017-10-04T00:00:00.000","2017-10-04T00:00:00.000"
"2949.33","COP","2017-10-03T00:00:00.000","2017-10-03T00:00:00.000"
"2936.67","COP","2017-09-30T00:00:00.000","2017-10-02T00:00:00.000"
"2941.07","COP","2017-09-29T00:00:00.000","2017-09-29T00:00:00.000"
"2940.66","COP","2017-09-28T00:00:00.000","2017-09-28T00:00:00.000"
"2930.7","COP","2017-09-27T00:00:00.000","2017-09-27T00:00:00.000"
"2924.57","COP","2017-09-26T00:00:00.000","2017-09-26T00:00:00.000"
"2900.73","COP","2017-09-23T00:00:00.000","2017-09-25T00:00:00.000"
"2913.96","COP","2017-09-22T00:00:00.000","2017-09-22T00:00:00.000"
"2893.18","COP","2017-09-21T00:00:00.000","2017-09-21T00:00:00.000"
"2904.6","COP","2017-09-20T00:00:00.000","2017-09-20T00:00:00.000"
"2906.06","COP","2017-09-19T00:00:00.000","2017-09-19T00:00:00.000"
"2897.83","COP","2017-09-16T00:00:00.000","2017-09-18T00:00:00.000"
"2905.98","COP","2017-09-15T00:00:00.000","2017-09-15T00:00:00.000"
"2909.52","COP","2017-09-14T00:00:00.000","2017-09-14T00:00:00.000"
"2923.03","COP","2017-09-13T00:00:00.000","2017-09-13T00:00:00.000"
"2916.1","COP","2017-09-12T00:00:00.000","2017-09-12T00:00:00.000"
"2909.15","COP","2017-09-09T00:00:00.000","2017-09-11T00:00:00.000"
"2907.96","COP","2017-09-08T00:00:00.000","2017-09-08T00:00:00.000"
"2919.5","COP","2017-09-07T00:00:00.000","2017-09-07T00:00:00.000"
"2923.49","COP","2017-09-06T00:00:00.000","2017-09-06T00:00:00.000"
"2936.07","COP","2017-09-02T00:00:00.000","2017-09-05T00:00:00.000"
"2948.09","COP","2017-09-01T00:00:00.000","2017-09-01T00:00:00.000"
"2937.09","COP","2017-08-31T00:00:00.000","2017-08-31T00:00:00.000"
"2940.35","COP","2017-08-30T00:00:00.000","2017-08-30T00:00:00.000"
"2934.23","COP","2017-08-29T00:00:00.000","2017-08-29T00:00:00.000"
"2933.96","COP","2017-08-26T00:00:00.000","2017-08-28T00:00:00.000"
"2972.98","COP","2017-08-25T00:00:00.000","2017-08-25T00:00:00.000"
"2986.88","COP","2017-08-24T00:00:00.000","2017-08-24T00:00:00.000"
